"","id","text","retweetCount","CreatedAt","author.id","author.userName","author.followers","author.following","author.createdAt","isRetweet","date"
"1500727","1656407909486542849","@Grimbariaman @andrewsibley15 @SetCondiment @cathyby @bonarlaw1923 @LordOfFreedom2 @Michael80789776 @mindedmusically @EuOutta @GeoffBarton9 @David19531501 @LeftBehindPoet @Peter14306722 @ShaneJa16905901 @The_Leaver @Maggie29047241 @WebbArdsod @JonHlluk @Davidmetroland @bazcarter15 @of_flocks @resiguru @marcsaysmarc @BogCleaner1 @viv_cooper @Jimblindsone @ruckmalc @HWick_Chris @lordgmanilson @SambukaDeported @KingFredSports @Suspendlev0 @luter_el @ChrisEv06631592 @musicalbounce @LizWebsterSBF @Obohobofromnobo @boomer_ish @Swen_2017 @wobski421 @BorderSolutionz @albaa_maha @nathansldennis @CREWTIGER @thegrimbarian @cybremike @Roblev0 @Victor96478703 @Holdstk If they claim asylum it’s not illegal",0,"Wed May 10 21:16:34 +0000 2023","1465780378095038473","Martin020455",477,427,"Tue Nov 30 20:31:09 +0000 2021",FALSE,"2023-05-10 14:16:34"
"1500777","1655970225312124928","@mclark101155 @JohnCornyn Employment of aliens is not limited to those with a “Green Card”, and you’ll find many are being issued Employment Authorization Documents aka work permits. Also, the “cell phones” only call ICE. https://t.co/Lgt9AbtQFg",0,"Tue May 09 16:17:22 +0000 2023","920789748368601088","8USC12",2823,112,"Wed Oct 18 23:12:38 +0000 2017",FALSE,"2023-05-09 09:17:22"
"1500869","1656393784295391235","The Convention doesn’t say refugees must claim in the first safe country, but they may be returned to that country if they could’ve claimed there and that country will take them. But @krishgm is blind to reality. What about the 1,000s of safe country citizens who claim here?",9,"Wed May 10 20:20:27 +0000 2023","2887955249","_HenryBolton",44407,1863,"Sat Nov 22 15:22:13 +0000 2014",FALSE,"2023-05-10 13:20:27"
"1500883","1656407521760800768","Just as COVID-19 took hold in the U.S., the Trump admin used #Title42 to rapidly expel asylum seekers at the southern border. Now, the Biden admin plans to end it on 5/11. Tune in to hear what an immigration system that works would look like post Title 42: https://t.co/78lVvPIQrp",1,"Wed May 10 21:15:02 +0000 2023","21346365","immcouncil",66294,2287,"Thu Feb 19 22:22:35 +0000 2009",FALSE,"2023-05-10 14:15:02"
"1500884","1656407512671821829","Drone video showed hundreds of migrants gathered at a border fence in El Paso, Texas, as the US gets ready to lift COVID-era restrictions that have blocked migrants caught at the US-Mexico border from seeking asylum since 2020 https://t.co/sbc7KY66kJ https://t.co/07oPpPUGpD",20,"Wed May 10 21:15:00 +0000 2023","1652541","Reuters",25710436,1237,"Tue Mar 20 17:46:05 +0000 2007",FALSE,"2023-05-10 14:15:00"
"1500887","1656407486650253314","@SkyyPatriot @DineshDSouza Well when you do everything you can to make that impossible, it happens. The Biden admin is making filing for asylum ridiculously difficult.",0,"Wed May 10 21:14:54 +0000 2023","29560950","Sweasty",418,1358,"Tue Apr 07 22:15:03 +0000 2009",FALSE,"2023-05-10 14:14:54"
"1500916","1656110174371758080","Ya damn right!
Tomi Lahren calls for 'millions of deportations' as Title 42 is set to end | Fox News Video https://t.co/uVzi1ULCZg",134,"Wed May 10 01:33:29 +0000 2023","468646961","TomiLahren",2526908,1392,"Thu Jan 19 19:19:11 +0000 2012",FALSE,"2023-05-09 18:33:29"
"1500973","1656421042535948290","54% oppose bigger migrant flows, only 26% like Biden immigration plan https://t.co/59nVhlN7m2 via @MailOnline 
Americans say NO MORE: 54% oppose bigger migrant flows, and barely a quarter back Biden's immigration strategy as Title 42 floodgates open",0,"Wed May 10 22:08:46 +0000 2023","976122092721725440","Gally66kg",301,415,"Tue Mar 20 15:43:37 +0000 2018",FALSE,"2023-05-10 15:08:46"
"1500999","1656407099927322625","Under the plan, known as Family Expedited Removal Management, migrant families will be directed to appear for an initial asylum screening, known as a credible fear interview, in the cities they are going to.

If the families fail the screening, ICE will seek to deport the family.",11,"Wed May 10 21:13:21 +0000 2023","27052147","Haleaziz",48755,964,"Fri Mar 27 17:31:15 +0000 2009",FALSE,"2023-05-10 14:13:21"
"1501004","1656406861493551110","@Jennife46263538 @emmaroc33249448 @GBNEWS Eh? 
You can be a valid asylum seeker without ID.
Point is, most that come here meet the criteria..look it up .",0,"Wed May 10 21:12:24 +0000 2023","860485060390252545","FrancaisFarage",2299,3737,"Fri May 05 13:23:20 +0000 2017",FALSE,"2023-05-10 14:12:24"
"1501014","1656103378307489797","The regulation will subject migrants to swift, formal deportations to their home country or Mexico, a five year banishment from the U.S. and potential criminal prosecution if they try to re-enter. Title 42 did not impose these immigration or criminal consequences on migrants. 2/",15,"Wed May 10 01:06:28 +0000 2023","4770270556","camiloreports",15461,522,"Mon Jan 11 02:58:04 +0000 2016",FALSE,"2023-05-09 18:06:28"
"1501030","1655960065633910787","Donated to the fundraiser for a fellow Indian who died while on an H1b visa. His birth country ensured that he couldn’t get green card in his lifetime. Now his wife will start the arduous process of trying to stay in the country for herself and her kids. https://t.co/McHp2kGoNo",53,"Tue May 09 15:37:00 +0000 2023","1189382010046963718","DurbinHypocrite",931,306,"Wed Oct 30 03:22:34 +0000 2019",FALSE,"2023-05-09 08:37:00"
"1501071","1652973938048155648","@JohnSensible @mac_rhona @rhiannon_arian @dyson123 @GarbuttJudith @tammy_marchand @janiceholland62 @ValleysCommando @RandolphTrent @regmeuross @frtheWhiteHouse @YouTube Yes, I went for May Day in ‘71, got a job and stayed until time for Whitby Folk Festival 😀 Went back for another season in 72, in ‘73 I had a job in Ravenscar to come back to, with emigration to Australia planned at the end of the season 😀",0,"Mon May 01 09:51:12 +0000 2023","2476843155","mikecoulson48",26582,21053,"Fri Apr 11 18:37:22 +0000 2014",FALSE,"2023-05-01 02:51:12"
"1501245","1656097976220016640","The U.S. has finalized an asylum restriction to ramp up border deportations once Title 42 ends, documents show.  https://t.co/0INTIthCRp",8,"Wed May 10 00:45:01 +0000 2023","15012486","CBSNews",8961764,614,"Thu Jun 05 00:54:31 +0000 2008",FALSE,"2023-05-09 17:45:01"
"1501284","1656420096800362496","Migrant families will be directed to appear for an initial asylum screening, known as a credible fear interview, in the cities they are going to. If the families fail the screening, ICE will seek to deport the family. https://t.co/dFpphdz5mh",3,"Wed May 10 22:05:00 +0000 2023","16664681","latimes",3926563,6746,"Thu Oct 09 11:07:42 +0000 2008",FALSE,"2023-05-10 15:05:00"
"1501342","1655165702876037121","@Britain_People No free movement thanks to the likes of you ya genius. Where can they emigrate to ?",2,"Sun May 07 11:00:29 +0000 2023","1243209511718002689","OscarJ43943261",1817,2569,"Thu Mar 26 16:13:52 +0000 2020",FALSE,"2023-05-07 04:00:29"
"1501452","1655934194109825024","Downstate Democrat politicians campaign on pro-sanctuary city policies, but they don't actually want to deal with their consequences. Instead of busing migrants across New York, Mayor Adams should end NYC's sanctuary city policies and enforce the law. https://t.co/LTCRvdUHlQ",5,"Tue May 09 13:54:12 +0000 2023","797201048490430465","RepTenney",41398,647,"Fri Nov 11 22:15:16 +0000 2016",FALSE,"2023-05-09 06:54:12"
"1501458","1655933260210515970","@GovofCO What is your plan, Polis? You know they're coming so what are you going to do? 700,000

New York County Exec.: Adams Is Dumping Migrants on Us Without Warning Because He ‘Can‘t Handle‘ Being a Sanctuary City https://t.co/X5lm1UciyX via @BreitbartNews",1,"Tue May 09 13:50:29 +0000 2023","831326741725458433","MichaelC0717",2111,2689,"Tue Feb 14 02:18:35 +0000 2017",FALSE,"2023-05-09 06:50:29"
"1501481","1656419521593327616","Watch:   DHS Official: Border Patrol encountered more than 10,000 migrants on Tuesday  https://t.co/VBFcSIAGUL",47,"Wed May 10 22:02:43 +0000 2023","523248016","jsolomonReports",1138710,661,"Tue Mar 13 13:19:51 +0000 2012",FALSE,"2023-05-10 15:02:43"
"1501488","1656419348427296768","#LocalNews #ElPaso #Texas
2,500 migrants at Sacred Heart Church as Title 42 is lifted in two days
https://t.co/JisGKXaNSa
9 May 2023

#FrontPage qt-fp-2693 #BorderObserver https://t.co/S6x4fktbrV",0,"Wed May 10 22:02:02 +0000 2023","895388295496073221","borderObserver",3148,464,"Wed Aug 09 20:56:19 +0000 2017",FALSE,"2023-05-10 15:02:02"
"1501492","1656090114131472384","BREAKING — The Biden administration has finalized a sweeping asylum restriction it plans to use to ramp up border deportations of migrants after the Title 42 pandemic-era policy expires on Thursday, according to internal documents obtained by @CBSNews.
https://t.co/hOcdP8qP5J",210,"Wed May 10 00:13:46 +0000 2023","4770270556","camiloreports",15461,522,"Mon Jan 11 02:58:04 +0000 2016",FALSE,"2023-05-09 17:13:46"
"1501510","1656405748308484098","@SkyyPatriot @DineshDSouza It’s not a war or an invasion when folks follow the laws on the books in the USA for filling for asylum.",0,"Wed May 10 21:07:59 +0000 2023","29560950","Sweasty",418,1358,"Tue Apr 07 22:15:03 +0000 2009",FALSE,"2023-05-10 14:07:59"
"1501526","1656405381651005440","Scoop: Families who cross the U.S. border without authorization will be subject to GPS monitoring and a curfew and will be deported if they fail an initial asylum screening.

“There are consequences for family units,” an ICE official said to the Times.

https://t.co/V8DKwzAgPC",167,"Wed May 10 21:06:32 +0000 2023","27052147","Haleaziz",48755,964,"Fri Mar 27 17:31:15 +0000 2009",FALSE,"2023-05-10 14:06:32"
"1501621","1655925348956241922","New York County Exec.: Adams Is Dumping Migrants on Us Without Warning Because He 'Can't Handle' Being a Sanctuary City via @BreitbartNews https://t.co/fvQZSYyVH4",0,"Tue May 09 13:19:03 +0000 2023","312149882","Chris_1791",70650,32821,"Mon Jun 06 17:20:55 +0000 2011",FALSE,"2023-05-09 06:19:03"
"1501648","1656084892671787008",".@POTUS, the best Mother’s Day gift you can give to mothers and essential workers across the nation is the comfort of knowing they will be #TogetherProtectedSafe from deportation and with their families. Keep families together, grant #TPSforCentralAmerica now! https://t.co/yIIZM70XnP",0,"Tue May 09 23:53:01 +0000 2023","16302354","AmericasVoice",46145,3190,"Mon Sep 15 21:27:02 +0000 2008",FALSE,"2023-05-09 16:53:01"
"1501700","1655924321209012231","@energydad9965 @CalltoActivism No.

A Sanctuary City doesn't loan their city police officers to ICE efforts, often because their plates are already filled with other matters.",0,"Tue May 09 13:14:58 +0000 2023","770247208956342272","kittenhawk1",3119,5159,"Mon Aug 29 13:10:20 +0000 2016",FALSE,"2023-05-09 06:14:58"
"1501722","1652735989884878852","@Malesori4 @Aaronal16 @John11219028 @ZmajDespotVuk True 

But without emigration Bosnians would be the majority of the population and a higher % among births and as their fertile population declines and age structure changes they will see a steep decline in births if they dont raise their TFR.",0,"Sun Apr 30 18:05:40 +0000 2023","1427334374979166212","HurryRainer",139,100,"Mon Aug 16 18:20:27 +0000 2021",FALSE,"2023-04-30 11:05:40"
"1501850","1656404432874008580","@SeamusjKearney What a joke. The inmates have taken over the asylum.",0,"Wed May 10 21:02:45 +0000 2023","890710227301126144","dublincomments",2219,479,"Thu Jul 27 23:07:21 +0000 2017",FALSE,"2023-05-10 14:02:45"
"1501878","1652697405744095233","@idlecuriosity @Danjsalt Then we need to train more domestically a lot more. A bit part of the reason behind emigration is the unsociable hours doctors have to work. So we need a lot more doctors to balance their workloads.",0,"Sun Apr 30 15:32:21 +0000 2023","92599000","Hedd_Wyn_John",1106,1638,"Wed Nov 25 19:59:31 +0000 2009",FALSE,"2023-04-30 08:32:21"
"1501884","1652681429996949507","@Steve_Laws_ @Ulkoministerio @ItalyMFA @acs_italia @SpainMFA @SuellaBraverman Right strategy is to push back boats into high seas .Illegal emigration should never be incentivised . Human traffickers must be on notice . Please save UK 🇬🇧 , Europe ; its culture; values ;  coming generations.",0,"Sun Apr 30 14:28:52 +0000 2023","856671517","suneeilg62",177,5014,"Mon Oct 01 16:48:04 +0000 2012",FALSE,"2023-04-30 07:28:52"
"1501885","1652675302064046080","@georgebernhard @CorkBuachaill @tomthegrinch The resulting mass emigration, vigorously encouraged by our own friendly local Liberals with their workhouses and penal labour schemes, then placed nearly the whole of that extraordinary military resource in the hands of pluralist America. A fantastic transfer of power.",5,"Sun Apr 30 14:04:31 +0000 2023","243731474","Muinchille",9428,756,"Thu Jan 27 17:57:17 +0000 2011",FALSE,"2023-04-30 07:04:31"
"1501891","1652646621073555459","Yes but, as I said, these are net migration figures (immigration minus emigration); the ONS immigration figure is 1.1 million.

Do you really not understand this, or are you pretending for some reason?",1,"Sun Apr 30 12:10:33 +0000 2023","1374292764117045248","Rod__Mason",10843,8820,"Tue Mar 23 09:31:51 +0000 2021",FALSE,"2023-04-30 05:10:33"
"1501936","1656418764890439681","City pols seek $70 million to help migrants obtain asylum status, working papers https://t.co/XvhfiMZTAL https://t.co/fqyiJxuWoZ",6,"Wed May 10 21:59:42 +0000 2023","17469289","nypost",3123676,10585,"Tue Nov 18 19:46:36 +0000 2008",FALSE,"2023-05-10 14:59:42"
"1501937","1656418760830451712","Watch:   DHS Official: Border Patrol encountered more than 10,000 migrants on Tuesday  https://t.co/6uQjWojpwo",8,"Wed May 10 21:59:42 +0000 2023","1216793092134723586","JustTheNews",180844,85,"Mon Jan 13 18:45:27 +0000 2020",FALSE,"2023-05-10 14:59:42"
"1501947","1656418415777652737","NEW: The Biden admin is rolling out a new program for migrant families released in the United States to track them as they go through expedited removal, including a measure that would require they stay under home confinement, according to multiple sources and confirmed by ICE. https://t.co/EJ0VAqNZtl",16,"Wed May 10 21:58:19 +0000 2023","553840400","priscialva",21655,1949,"Sat Apr 14 21:16:32 +0000 2012",FALSE,"2023-05-10 14:58:19"
"1502071","1652633662049927168","You’re reading the chart wrong: that number is for emigration from the UK; the immigration number to the UK is much higher!",0,"Sun Apr 30 11:19:04 +0000 2023","1374292764117045248","Rod__Mason",10843,8820,"Tue Mar 23 09:31:51 +0000 2021",FALSE,"2023-04-30 04:19:04"
"1502138","1656418042904035328","Rep. Colin Allred, the Democrat challenging Sen. Ted Cruz of Texas in next year's elections, is siding with Republicans in blasting President Biden for failing to plan for the looming migrant surge, saying border towns are ""in danger of being overwhelmed."" https://t.co/2OvcXYqaGu",1,"Wed May 10 21:56:50 +0000 2023","14662354","WashTimes",456591,1886,"Mon May 05 17:43:25 +0000 2008",FALSE,"2023-05-10 14:56:50"
"1502147","1656403927171047429","Since #Biden took office, @humanrights1st has documented over 13,480 reports of murder, torture, kidnapping, rape, &amp; other attacks on migrants &amp; asylum seekers blocked in or expelled to Mexico under T42. https://t.co/GOtGyVqaza",1,"Wed May 10 21:00:45 +0000 2023","35803565","humanrights1st",80277,5184,"Mon Apr 27 17:38:19 +0000 2009",FALSE,"2023-05-10 14:00:45"
"1502148","1656403925170286592","“While the end of [Title 42] could be cause for celebration, the Biden admin's decision to replace T42 with new onerous bars to asylum is an irresponsible detour into nativist politics that will only perpetuate the cruel &amp; dangerous situation at the southern border”-CEO @M_Breen",1,"Wed May 10 21:00:44 +0000 2023","35803565","humanrights1st",80277,5184,"Mon Apr 27 17:38:19 +0000 2009",FALSE,"2023-05-10 14:00:44"
"1502149","1656403923438108675","After more than 3 yrs, #Title42 is scheduled to end tomorrow. Today the #Biden admin announced a new, restrictive bar on asylum. This is unacceptable. We cannot replace one Trump-era policy with another. We reiterate calls for a humane asylum system.🧵⤵️

https://t.co/dpSjZoDOdt",8,"Wed May 10 21:00:44 +0000 2023","35803565","humanrights1st",80277,5184,"Mon Apr 27 17:38:19 +0000 2009",FALSE,"2023-05-10 14:00:44"
"1502213","1656056915565199365","@LordWilsonVILLA Why are they (MP's) so against deportation? No return. found here; no Q deported as an illegal alien with no right to be here. We don't have to do anything with them. just gone first flight out. Our prisons are full this will stop them over crowding the place.",0,"Tue May 09 22:01:51 +0000 2023","1124272416757309441","LesTodd10",343,70,"Fri May 03 11:20:06 +0000 2019",FALSE,"2023-05-09 15:01:51"
